RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
72103,460,32608,Zip,FL,FL,Gainesville,Gainesville,Alachua County,109476.0,109741.0,109949.0,110382.0,110684.0,110899.0,111079.0,111270.0,111442.0,111630.0,111857.0,112182.0,112594.0,112927.0,113315.0,113538.0,113973.0,114459.0,114959.0,115360.0,115747.0,116267.0,116916.0,117515.0,118040.0,118368.0,118594.0,118899.0,119224.0,119573.0,120046.0,120697.0,121442.0,121881.0,121931.0,121882.0,121655.0,121888.0,122111.0,122716.0,123210.0,124066.0,124782.0,125442.0,126053.0,126769.0,127671.0,128474.0,129653.0,130644.0,131782.0,132413.0,133030.0,133201.0,133560.0,133826.0,134168.0,134588.0,135238.0,136084.0,136743.0,137369.0,137879.0,138548.0,139117.0,139811.0,140459.0,141197.0,141954.0,142818.0,143539.0,144139.0,144706.0,145483.0,146448.0,147295.0,148168.0,149056.0,149949.0,151077.0,152277.0,153441.0,154575.0,155617.0,156969.0,158128.0,159243.0,160266.0,161151.0,161988.0,163124.0,164259.0,165772.0,167116.0,169037.0,171265.0,173501.0,175807.0,177495.0,179614.0,182139.0,185119.0,187652.0,189672.0,191754.0,193962.0,195955.0,197765.0,199036.0,200556.0,202876.0,207064.0,210526.0,214240.0,217229.0,221585.0,224627.0,228191.0,231077.0,233989.0,237780.0,241103.0,244593.0,244017.0,245315.0,246613.0,249994.0,251672.0,253664.0,255961.0,257058.0,257545.0,256913.0,257268.0,257931.0,259475.0,260181.0,259582.0,258047.0,256673.0,255271.0,251147.0,248461.0,247133.0,246551.0,244230.0,240982.0,239409.0,237338.0,234852.0,231834.0,229083.0,226108.0,224609.0,222870.0,220644.0,216892.0,213677.0,210785.0,207988.0,205713.0,203880.0,202439.0,200656.0,199799.0,199148.0,198799.0,197451.0,197475.0,197657.0,197741.0,196391.0,194237.0,192431.0,190558.0,188947.0,186861.0,184029.0,180661.0,178558.0,176510.0,175012.0,173131.0,172647.0,171955.0,170884.0,169591.0,168796.0,168298.0,168206.0,168483.0,168044.0,167243.0,165954.0,164920.0,163083.0,161911.0,161684.0,161708.0,161223.0,160298.0,160378.0,160441.0,160821.0,161175.0,161951.0,163015.0,164389.0,166054.0,167574.0,169142.0,171044.0,173130.0,173783.0,174398.0,175259.0,176936.0,178652.0,179830.0,180827.0,180809.0,180507.0,180105.0,180319.0,180852.0,182279.0,183692.0,184558.0,184808.0,184115.0,184446.0,184704.0,185875.0,186964.0,188404.0,188996.0,189142.0,189304.0,189827.0,190567.0,190661.0,191548.0,192167.0,193427.0,195014.0,195908.0,196129.0,195952.0,196389.0,196806.0,197271.0,198425.0,201297.0,204246.0,206163.0,206651.0,205899.0,206358.0,207988.0,210715.0,213412.0,215624.0,216915.0,216644.0,215074.0,213681.0,213904.0,215260.0,217734.0,219725.0,220979.0,221087.0,220579.0,220343.0,221580.0,223950.0,226108.0,227310.0,228062.0,229410.0,230400,231029,231776,232698,234245,235111,235114,235134,236288,239223,241243,242763,243468.0,243869,243911,244472,245615,247377.0,249446,251468,253185,254237.0,256211.0,258390.0,261527.0,265539.0
72102,3174,32607,Zip,FL,FL,Gainesville,Gainesville,Alachua County,88218.0,88361.0,88473.0,88614.0,88680.0,88705.0,88798.0,89022.0,89256.0,89584.0,89873.0,90236.0,90580.0,90873.0,91218.0,91639.0,92212.0,92858.0,93459.0,93858.0,94218.0,94531.0,95000.0,95435.0,95897.0,96255.0,96539.0,96850.0,97169.0,97464.0,97773.0,98161.0,98658.0,99033.0,99219.0,99282.0,99335.0,99624.0,99816.0,100148.0,100420.0,100890.0,101243.0,101600.0,101921.0,102289.0,102829.0,103511.0,104365.0,105056.0,105859.0,106314.0,106707.0,106882.0,107301.0,107835.0,108385.0,109014.0,109574.0,110091.0,110488.0,110970.0,111485.0,112120.0,112690.0,113246.0,113759.0,114152.0,114541.0,115046.0,115593.0,116206.0,116781.0,117582.0,118416.0,119185.0,119916.0,120673.0,121530.0,122457.0,123542.0,124447.0,125510.0,126416.0,127600.0,128615.0,129632.0,130606.0,131575.0,132717.0,133799.0,135145.0,136618.0,138186.0,139918.0,141884.0,143814.0,145643.0,146993.0,148739.0,150943.0,153397.0,155790.0,157529.0,159324.0,160918.0,162453.0,163900.0,165013.0,166346.0,168395.0,171896.0,174728.0,177625.0,179693.0,182885.0,185183.0,188200.0,190669.0,192931.0,195792.0,198471.0,201182.0,200565.0,201201.0,201937.0,204386.0,205838.0,207424.0,209171.0,209714.0,210103.0,209526.0,209450.0,209546.0,210305.0,210641.0,210031.0,208934.0,207555.0,206097.0,202597.0,200783.0,200087.0,199989.0,198690.0,196446.0,195563.0,194317.0,192554.0,190197.0,187847.0,185819.0,184725.0,183248.0,181028.0,177800.0,175143.0,172930.0,170892.0,169135.0,167894.0,166825.0,165697.0,164826.0,164252.0,163689.0,162655.0,162531.0,162437.0,162202.0,160826.0,158782.0,156911.0,155013.0,153522.0,151661.0,149272.0,146703.0,144865.0,143071.0,141412.0,139759.0,139019.0,138186.0,136872.0,135566.0,134733.0,134317.0,134032.0,133776.0,132965.0,132030.0,130969.0,130023.0,128378.0,127221.0,127178.0,127316.0,126956.0,126058.0,126121.0,126265.0,126815.0,127152.0,127832.0,128568.0,129888.0,131271.0,132343.0,133335.0,134479.0,135930.0,136373.0,137023.0,137839.0,139145.0,140504.0,141690.0,142681.0,143001.0,142837.0,142719.0,143024.0,143650.0,144587.0,145276.0,145464.0,145521.0,145004.0,145023.0,144877.0,145467.0,146433.0,147565.0,148204.0,148345.0,148885.0,149740.0,150853.0,151179.0,151805.0,152307.0,153422.0,154851.0,155517.0,155690.0,155561.0,156065.0,156199.0,156362.0,157106.0,159580.0,162317.0,164185.0,164866.0,164516.0,165249.0,166966.0,169533.0,171984.0,174265.0,175944.0,176293.0,175430.0,174647.0,175434.0,177049.0,179547.0,181342.0,182561.0,182796.0,182569.0,182510.0,183537.0,185515.0,187384.0,188541.0,189062.0,190146.0,190983,191978,192970,193848,195039,195737,195866,195999,196792,198954,200568,201907,202819.0,203472,203914,204972,206492,208465.0,210594,212657,214644,216093.0,218216.0,220364.0,223085.0,226342.0
72100,4543,32605,Zip,FL,FL,Gainesville,Gainesville,Alachua County,94888.0,95067.0,95272.0,95636.0,95906.0,96124.0,96353.0,96619.0,96917.0,97218.0,97573.0,97918.0,98283.0,98654.0,99036.0,99378.0,99770.0,100232.0,100755.0,101231.0,101612.0,101907.0,102221.0,102616.0,103107.0,103463.0,103664.0,103822.0,104159.0,104435.0,104690.0,104980.0,105424.0,105964.0,106306.0,106514.0,106515.0,106758.0,107079.0,107712.0,108300.0,109139.0,109699.0,110165.0,110446.0,110875.0,111426.0,112095.0,112801.0,113375.0,113952.0,114211.0,114364.0,114313.0,114623.0,115051.0,115730.0,116201.0,116667.0,117011.0,117510.0,118161.0,118809.0,119501.0,120102.0,120693.0,121232.0,121831.0,122299.0,123018.0,123740.0,124623.0,125363.0,126132.0,126889.0,127567.0,128339.0,129213.0,130193.0,130894.0,131724.0,132421.0,133394.0,134255.0,135402.0,136485.0,137738.0,138939.0,139986.0,140981.0,141969.0,143500.0,145229.0,147002.0,148869.0,150883.0,152838.0,154709.0,156042.0,157755.0,159924.0,162367.0,164708.0,166291.0,168062.0,169648.0,171256.0,172700.0,173814.0,175127.0,177162.0,180719.0,183669.0,186968.0,189536.0,193332.0,195946.0,199230.0,201910.0,204556.0,207832.0,210872.0,213960.0,213712.0,214821.0,215897.0,218523.0,219900.0,221434.0,223379.0,224180.0,224810.0,224230.0,224371.0,224792.0,225897.0,226324.0,225437.0,224126.0,222911.0,222007.0,218616.0,216487.0,215239.0,214972.0,213327.0,210590.0,209255.0,207635.0,205708.0,203248.0,200969.0,198727.0,197556.0,196079.0,194281.0,191184.0,188683.0,186514.0,184678.0,183200.0,182294.0,181231.0,179802.0,178727.0,178007.0,177484.0,176269.0,176154.0,176201.0,176101.0,174567.0,172392.0,170640.0,169410.0,168494.0,167062.0,165004.0,162751.0,161268.0,159755.0,158275.0,156745.0,156230.0,155507.0,154071.0,152395.0,151056.0,150407.0,150005.0,149845.0,148944.0,147821.0,146432.0,145138.0,143131.0,141625.0,141498.0,141521.0,141288.0,140078.0,139744.0,139306.0,139425.0,139471.0,140023.0,140980.0,142554.0,144338.0,145360.0,146140.0,147042.0,148514.0,148841.0,149206.0,149807.0,151142.0,152426.0,153318.0,153907.0,153693.0,153097.0,152702.0,152705.0,153090.0,154207.0,155710.0,156701.0,157180.0,156810.0,157018.0,157061.0,157937.0,159312.0,161001.0,162280.0,162952.0,163644.0,163921.0,164224.0,163948.0,164467.0,164969.0,166120.0,167655.0,168470.0,168810.0,168764.0,169290.0,169656.0,170247.0,171687.0,174741.0,177818.0,179710.0,180404.0,179841.0,180373.0,181523.0,183595.0,185760.0,187823.0,189458.0,189564.0,188350.0,187255.0,187985.0,189646.0,192324.0,194155.0,195711.0,196150.0,196094.0,195974.0,196666.0,198320.0,199939.0,200956.0,201256.0,202083.0,202793,203729,204679,205573,206718,207290,207376,207646,208870,211444,213326,214734,215700.0,216312,216729,217653,219251,221498.0,223990,226361,228472,230064.0,232519.0,235242.0,238546.0,242562.0
72101,4554,32606,Zip,FL,FL,Gainesville,Gainesville,Alachua County,117384.0,117696.0,117901.0,118322.0,118465.0,118683.0,118953.0,119382.0,119711.0,119978.0,120202.0,120439.0,120736.0,120928.0,121213.0,121499.0,122185.0,122740.0,123162.0,123347.0,123644.0,124061.0,124635.0,125251.0,125823.0,126285.0,126613.0,126804.0,127047.0,127256.0,127751.0,128230.0,128797.0,129210.0,129420.0,129544.0,129575.0,129893.0,130245.0,130981.0,131512.0,132302.0,132605.0,133055.0,133420.0,134082.0,134867.0,135642.0,136535.0,137174.0,137861.0,138122.0,138488.0,138708.0,139387.0,140121.0,140856.0,141321.0,141581.0,141943.0,142414.0,143147.0,143810.0,144599.0,145250.0,145840.0,146282.0,146598.0,147023.0,147715.0,148593.0,149514.0,150248.0,151099.0,151911.0,152573.0,153220.0,154008.0,154928.0,155879.0,156793.0,157772.0,158924.0,159943.0,161171.0,162172.0,163401.0,164619.0,165743.0,166619.0,167671.0,169056.0,170959.0,172489.0,174253.0,176181.0,178349.0,180570.0,182206.0,184123.0,186534.0,189497.0,192151.0,193902.0,195686.0,197560.0,199464.0,201148.0,202244.0,203573.0,205640.0,209612.0,212695.0,215855.0,218250.0,222313.0,225237.0,228943.0,232022.0,235141.0,238879.0,242132.0,245595.0,245155.0,246493.0,248077.0,251601.0,253635.0,255711.0,258102.0,259059.0,259616.0,258974.0,259127.0,259621.0,261188.0,262088.0,261540.0,259919.0,258314.0,256558.0,252065.0,249124.0,247512.0,247101.0,245325.0,242267.0,240401.0,238239.0,235769.0,232891.0,230010.0,227513.0,226411.0,224984.0,222709.0,218901.0,215664.0,213171.0,211139.0,209264.0,207735.0,206634.0,205288.0,204477.0,203761.0,203326.0,202634.0,203204.0,203984.0,203985.0,202462.0,200154.0,198461.0,196672.0,195336.0,193286.0,190853.0,187990.0,185888.0,183522.0,181324.0,179399.0,178544.0,177746.0,176318.0,175144.0,174415.0,174282.0,174002.0,174004.0,173202.0,172586.0,171427.0,170466.0,168826.0,167846.0,167960.0,167822.0,167323.0,166132.0,166352.0,166352.0,166901.0,166815.0,167539.0,168296.0,169766.0,171199.0,172510.0,173752.0,175085.0,176776.0,177045.0,177687.0,178614.0,180783.0,182835.0,184375.0,185539.0,185851.0,185690.0,185575.0,186057.0,186963.0,188397.0,189828.0,190494.0,190657.0,189884.0,190328.0,190504.0,191594.0,192681.0,194243.0,194907.0,194939.0,195256.0,195769.0,196598.0,196414.0,196958.0,197265.0,198578.0,200371.0,201313.0,201526.0,201553.0,202375.0,203047.0,203547.0,204751.0,207935.0,211293.0,213417.0,213733.0,212624.0,213048.0,214623.0,217372.0,219923.0,222229.0,224021.0,224099.0,222892.0,221659.0,222311.0,223980.0,226707.0,228792.0,230275.0,230286.0,229686.0,229133.0,229613.0,231467.0,233113.0,234519.0,235139.0,236539.0,237624,238304,238994,239654,240845,241466,241559,241771,243106,245716,247718,249282,250318.0,250788,250792,251592,253333,255718.0,258360,260845,263092,264818.0,267453.0,270296.0,273987.0,278942.0
72096,6115,32601,Zip,FL,FL,Gainesville,Gainesville,Alachua County,61562.0,62079.0,62420.0,63029.0,63577.0,64522.0,65679.0,66637.0,67100.0,67295.0,67576.0,67920.0,68418.0,68817.0,69366.0,70067.0,70894.0,71144.0,70896.0,70586.0,70665.0,71212.0,71782.0,72339.0,72590.0,72619.0,72550.0,72326.0,71945.0,71290.0,71045.0,71359.0,72281.0,72936.0,73192.0,73246.0,73210.0,73376.0,73575.0,74534.0,75522.0,76968.0,77933.0,78724.0,79147.0,79597.0,80245.0,80747.0,81642.0,82534.0,83249.0,83099.0,83086.0,83121.0,83410.0,83646.0,83820.0,84337.0,84735.0,85446.0,85770.0,86096.0,86716.0,87739.0,88702.0,89128.0,89354.0,89454.0,90014.0,90258.0,90801.0,90896.0,91278.0,91520.0,91994.0,92273.0,92350.0,92684.0,93401.0,94520.0,95158.0,95881.0,96502.0,97700.0,98856.0,100251.0,101109.0,102023.0,102976.0,104129.0,105334.0,106459.0,107799.0,109056.0,110520.0,111952.0,113502.0,115044.0,116578.0,118226.0,119873.0,121647.0,122949.0,123987.0,125447.0,127250.0,129112.0,130620.0,131939.0,133319.0,135069.0,138036.0,141472.0,145020.0,148639.0,152433.0,155320.0,158309.0,161000.0,163619.0,166108.0,168263.0,170811.0,171265.0,172060.0,173179.0,174985.0,176734.0,178471.0,180443.0,180740.0,181144.0,181313.0,182559.0,183457.0,184476.0,184727.0,183657.0,182396.0,180933.0,179739.0,176660.0,175477.0,175242.0,175619.0,174186.0,172255.0,171221.0,170317.0,168921.0,167180.0,165448.0,163437.0,162378.0,161111.0,158918.0,155360.0,152476.0,150559.0,149270.0,148287.0,147707.0,146859.0,145682.0,145229.0,144994.0,144877.0,144536.0,145012.0,145256.0,144002.0,141798.0,139012.0,137210.0,135657.0,134625.0,133287.0,131196.0,128051.0,125248.0,123445.0,122462.0,122018.0,121527.0,120792.0,119049.0,117547.0,116068.0,114644.0,113641.0,113534.0,113412.0,112242.0,110575.0,109424.0,108205.0,107415.0,107440.0,107400.0,106922.0,105991.0,106009.0,106384.0,106965.0,107558.0,108191.0,108516.0,109026.0,109891.0,110567.0,110893.0,111885.0,113504.0,114286.0,114221.0,114241.0,115383.0,116698.0,117561.0,118297.0,118467.0,118359.0,118394.0,118343.0,118375.0,118365.0,118641.0,118313.0,117327.0,116115.0,116102.0,116228.0,116564.0,117123.0,118138.0,119294.0,119921.0,120508.0,121374.0,122619.0,123517.0,124619.0,125349.0,126608.0,128223.0,129391.0,129892.0,129946.0,130296.0,131341.0,132199.0,133668.0,135826.0,138145.0,139663.0,140032.0,139696.0,140138.0,141842.0,144010.0,146863.0,148937.0,150946.0,151650.0,151467.0,151541.0,152641.0,154750.0,157079.0,158967.0,160177.0,160693.0,160131.0,159538.0,159734.0,161112.0,162754.0,163942.0,164892.0,166189.0,167473,168449,169444,170141,171599,172634,173028,172855,173775,175205,176465,177032,178345.0,179420,180264,181461,182982,185083.0,187381,189892,191675,193386.0,195317.0,197629.0,199513.0,202050.0
72104,6897,32609,Zip,FL,FL,Gainesville,Gainesville,Alachua County,62869.0,63147.0,63450.0,63918.0,64364.0,64802.0,65288.0,65670.0,65957.0,66058.0,66150.0,66249.0,66431.0,66557.0,66642.0,66779.0,67037.0,67173.0,67108.0,67059.0,67079.0,67538.0,67909.0,68237.0,68469.0,68789.0,68965.0,69119.0,69018.0,69067.0,69306.0,69792.0,70371.0,70546.0,70787.0,71060.0,71203.0,71255.0,71476.0,72020.0,72661.0,73348.0,73977.0,74387.0,74660.0,75055.0,75561.0,75998.0,76606.0,77264.0,77878.0,78153.0,78424.0,78705.0,78929.0,79135.0,79543.0,80026.0,80588.0,81126.0,81533.0,81932.0,82305.0,82802.0,83342.0,83710.0,84037.0,84423.0,84841.0,85584.0,86324.0,86938.0,87365.0,87547.0,87777.0,87861.0,87729.0,87740.0,88143.0,88935.0,89594.0,89749.0,89657.0,90004.0,90818.0,92000.0,92959.0,93994.0,95080.0,95957.0,96524.0,96744.0,97415.0,98239.0,99482.0,100461.0,101454.0,102398.0,103046.0,103608.0,104542.0,105949.0,107210.0,107951.0,108699.0,109655.0,110691.0,111803.0,112619.0,113786.0,115689.0,119043.0,121726.0,124628.0,127526.0,131815.0,135079.0,138439.0,141268.0,144011.0,147005.0,149197.0,151728.0,152067.0,153644.0,154849.0,156567.0,157356.0,158751.0,160445.0,161174.0,161374.0,161212.0,161951.0,162638.0,163417.0,163582.0,163310.0,163019.0,162326.0,161276.0,158511.0,157440.0,157358.0,157537.0,156357.0,154261.0,153402.0,152484.0,151125.0,149394.0,147825.0,146222.0,145612.0,144067.0,142286.0,139326.0,137068.0,135846.0,135033.0,134621.0,134037.0,133348.0,132767.0,132612.0,132070.0,131351.0,130152.0,130213.0,130609.0,129943.0,128067.0,125619.0,123670.0,122037.0,119941.0,118103.0,115936.0,114102.0,112707.0,111134.0,109290.0,107608.0,106248.0,104176.0,101950.0,100053.0,98685.0,97231.0,96461.0,96154.0,95467.0,94112.0,92681.0,91257.0,89634.0,89031.0,89377.0,89124.0,88875.0,88176.0,87985.0,87470.0,87024.0,87251.0,87651.0,88103.0,88630.0,88567.0,88039.0,87181.0,86828.0,86472.0,85873.0,85165.0,85214.0,85436.0,85642.0,85622.0,85795.0,85937.0,85793.0,86477.0,86977.0,88008.0,88595.0,89277.0,89304.0,89309.0,89065.0,89622.0,89919.0,91066.0,92556.0,94136.0,95284.0,96232.0,97159.0,98089.0,99039.0,99628.0,100563.0,100962.0,101776.0,102724.0,103601.0,104111.0,104458.0,104774.0,105664.0,106688.0,108064.0,109939.0,111852.0,113753.0,114916.0,115153.0,115120.0,115554.0,116640.0,118260.0,119498.0,120603.0,120981.0,120645.0,120373.0,120945.0,122499.0,124464.0,126486.0,128102.0,128946.0,128897.0,128763.0,129048.0,130144.0,131566.0,132800.0,133461.0,134016.0,134427,134981,135865,136724,138249,139402,140473,141209,142502,144647,146189,147471,148469.0,149450,150023,151038,152250,153990.0,155741,157654,159257,160434.0,162422.0,164700.0,167466.0,170433.0
72131,7931,32653,Zip,FL,FL,Gainesville,Gainesville,Alachua County,111062.0,111265.0,111469.0,111783.0,112047.0,112187.0,112386.0,112633.0,112980.0,113286.0,113510.0,113676.0,113921.0,114137.0,114402.0,114660.0,115064.0,115594.0,116070.0,116314.0,116388.0,116466.0,116898.0,117423.0,118000.0,118426.0,118779.0,119135.0,119389.0,119599.0,119848.0,120445.0,121197.0,121998.0,122267.0,122556.0,122582.0,122934.0,123060.0,123542.0,123958.0,124779.0,125385.0,125850.0,126077.0,126450.0,127175.0,127830.0,128517.0,128970.0,129728.0,130044.0,130487.0,130559.0,130981.0,131387.0,131940.0,132307.0,132593.0,132887.0,133316.0,133916.0,134434.0,135125.0,135601.0,136185.0,136612.0,137070.0,137453.0,137983.0,138597.0,139236.0,139871.0,140592.0,141422.0,142122.0,142815.0,143490.0,144160.0,144917.0,145864.0,146860.0,147962.0,148926.0,150132.0,151122.0,152181.0,153076.0,153948.0,154628.0,155711.0,156998.0,158742.0,160384.0,162233.0,164387.0,166379.0,168553.0,169998.0,171910.0,174155.0,176991.0,179468.0,181123.0,182785.0,184215.0,185772.0,187050.0,188023.0,189286.0,191290.0,194962.0,197872.0,200994.0,203275.0,207086.0,209761.0,213450.0,216608.0,219773.0,223517.0,226521.0,229955.0,229869.0,231527.0,233179.0,236691.0,238973.0,241315.0,243836.0,244788.0,245272.0,244684.0,244995.0,245738.0,247173.0,247794.0,247126.0,245768.0,244492.0,242959.0,238627.0,235747.0,234172.0,233861.0,232254.0,229075.0,227238.0,225200.0,223056.0,220211.0,217099.0,214181.0,212746.0,211104.0,209191.0,205355.0,202095.0,199239.0,197099.0,195307.0,194019.0,192990.0,191799.0,191202.0,190784.0,190509.0,189357.0,189667.0,190059.0,190283.0,188510.0,186053.0,183772.0,182107.0,180739.0,179048.0,176644.0,174069.0,172362.0,170475.0,168811.0,167183.0,167030.0,166575.0,165393.0,163662.0,162458.0,161868.0,161364.0,161208.0,160413.0,159913.0,158952.0,158061.0,156182.0,155095.0,155351.0,155578.0,155384.0,154264.0,154693.0,154779.0,155095.0,154618.0,154768.0,155368.0,156807.0,158278.0,159317.0,160223.0,161132.0,162495.0,162390.0,162401.0,162830.0,164479.0,166232.0,167466.0,168187.0,168001.0,167449.0,167199.0,167803.0,168521.0,169706.0,170981.0,171864.0,172191.0,171555.0,171619.0,171624.0,172736.0,174139.0,176015.0,176967.0,177558.0,178166.0,179080.0,179994.0,180174.0,180830.0,181426.0,182769.0,184279.0,184975.0,184965.0,184799.0,185242.0,185809.0,186240.0,187408.0,190192.0,193329.0,195383.0,196004.0,195236.0,195681.0,197075.0,199539.0,202022.0,204115.0,205755.0,205739.0,204598.0,203365.0,203833.0,205167.0,207636.0,209467.0,210663.0,210467.0,209648.0,209107.0,209647.0,211239.0,212611.0,213508.0,213943.0,215115.0,216101,216980,217747,218573,219963,220807,220741,220980,222256,225294,227278,228830,229615.0,229919,230080,230902,232459,234547.0,237143,239560,241775,243186.0,245725.0,248486.0,252183.0,256911.0
